Tid,Rum Temp,Vandr√∏r,Diff
11-01-23 07:58:01,22.5,19.75,2.75
11-01-23 07:59:01,22.5,19.8125,2.6875
11-01-23 08:00:01,22.5,19.875,2.6875
11-01-23 08:01:02,22.5,19.9375,2.5625
11-01-23 08:02:01,22.5,20.0,2.5625
11-01-23 08:03:01,22.5,20.0,2.5
11-01-23 08:04:01,22.5,20.0625,2.4375
11-01-23 08:05:01,22.5,20.125,2.4375
11-01-23 08:06:01,22.5,20.125,2.375
11-01-23 08:07:01,22.5,20.1875,2.3125
11-01-23 08:08:02,22.5,20.25,2.3125
11-01-23 08:09:01,22.5,20.25,2.25
11-01-23 08:10:01,22.5,20.3125,2.1875
11-01-23 08:11:01,22.5,20.375,2.125
11-01-23 08:12:01,22.5,20.4375,2.125
11-01-23 08:13:01,22.5,20.4375,2.0625
11-01-23 08:14:01,22.5,20.5,2.0
11-01-23 08:15:02,22.5,20.5,2.0
11-01-23 08:16:01,22.5,20.5,1.9375
11-01-23 08:17:01,22.5,20.5625,1.9375
11-01-23 08:18:01,22.5,20.625,1.9375
11-01-23 08:19:01,22.5,20.625,1.875
11-01-23 08:20:02,22.5,20.6875,1.8125
11-01-23 08:21:01,22.5,19.9375,2.5625
11-01-23 08:22:02,22.5,18.875,3.625
11-01-23 08:23:01,22.5,18.6875,3.875
11-01-23 08:24:01,22.5,18.1875,4.3125
11-01-23 08:25:01,22.5,17.625,4.875
11-01-23 08:26:01,22.5,17.5,5.0
11-01-23 08:27:02,22.5,17.5625,5.0
11-01-23 08:28:01,22.5,17.6875,4.875
11-01-23 08:29:01,22.5,17.75,4.75
11-01-23 08:30:01,22.5,17.9375,4.625
11-01-23 08:31:01,22.5,17.9375,4.5625
11-01-23 08:32:01,22.5,18.0625,4.4375
11-01-23 08:33:01,22.5,18.1875,4.3125
11-01-23 08:34:02,22.5,18.25,4.25
11-01-23 08:35:01,22.5,18.3125,4.1875
11-01-23 08:36:02,22.5,18.5,4.0
11-01-23 08:37:01,22.5,18.625,3.875
11-01-23 08:38:01,22.5,18.6875,3.8125
11-01-23 08:39:01,22.5,18.75,3.75
11-01-23 08:40:01,22.5,18.875,3.75
11-01-23 08:41:01,22.5,18.9375,3.5
11-01-23 08:42:01,22.5,19.0625,3.4375
11-01-23 08:43:02,22.5,19.125,3.375
11-01-23 08:44:01,22.5,19.1875,3.3125
11-01-23 08:45:01,22.4375,19.25,3.1875
11-01-23 08:46:01,22.5,19.375,3.125
11-01-23 08:47:01,22.5,19.4375,3.0625
11-01-23 08:48:01,22.5,19.5,3.0
11-01-23 08:49:01,22.4375,19.5625,2.9375
11-01-23 08:50:02,22.5,19.625,2.875
11-01-23 08:51:01,22.5,19.625,2.8125
11-01-23 08:52:01,22.4375,19.6875,2.75
11-01-23 08:53:01,22.5,19.75,2.75
11-01-23 08:54:01,22.4375,19.8125,2.625
11-01-23 08:55:01,22.5,19.875,2.5625
11-01-23 08:56:01,22.4375,19.875,2.5625
11-01-23 08:57:02,22.4375,19.9375,2.5
11-01-23 08:58:01,22.4375,20.0,2.4375
11-01-23 08:59:01,22.4375,20.0,2.375
11-01-23 09:00:01,22.4375,20.0625,2.375
11-01-23 09:01:01,22.4375,20.125,2.375
11-01-23 09:02:01,22.4375,20.1875,2.25
11-01-23 09:03:01,22.4375,20.1875,2.25
11-01-23 09:04:02,22.4375,20.25,2.1875
11-01-23 09:05:01,22.4375,20.3125,2.1875
11-01-23 09:06:01,22.4375,20.3125,2.125
11-01-23 09:07:01,22.4375,20.125,2.3125
11-01-23 09:08:01,22.4375,19.8125,2.625
11-01-23 09:09:01,22.4375,19.75,2.6875
11-01-23 09:10:01,22.4375,19.75,2.6875
11-01-23 09:11:02,22.5,19.8125,2.625
11-01-23 09:12:01,22.5,19.875,2.5625
11-01-23 09:13:01,22.5,19.875,2.5625
11-01-23 09:14:01,22.5,19.9375,2.5625
11-01-23 09:15:01,22.5,20.0,2.5
11-01-23 09:16:01,22.5,20.0625,2.4375
11-01-23 09:17:01,22.5,20.125,2.375
11-01-23 09:18:02,22.5,20.1875,2.3125
11-01-23 09:19:01,22.5,20.25,2.3125
11-01-23 09:20:02,22.5,20.3125,2.1875
11-01-23 09:21:01,22.5,20.3125,2.1875
11-01-23 09:22:01,22.5,20.4375,2.125
11-01-23 09:23:01,22.5,20.4375,2.0625
11-01-23 09:24:01,22.5,20.5,2.0
11-01-23 09:25:02,22.5,20.5625,2.0
11-01-23 09:26:01,22.5,20.5625,1.9375
11-01-23 09:27:01,22.5,20.625,1.875
11-01-23 09:28:01,22.5,20.6875,1.875
11-01-23 09:29:01,22.5,20.6875,1.8125
11-01-23 09:30:01,22.5,20.75,1.75
11-01-23 09:31:01,22.5,20.8125,1.75
11-01-23 09:32:02,22.5,20.8125,1.6875
11-01-23 09:33:01,22.5,20.875,1.625
11-01-23 09:34:02,22.5,20.9375,1.625
11-01-23 09:35:01,22.5,20.9375,1.625
11-01-23 09:36:01,22.5,19.125,3.375
11-01-23 09:37:01,22.5,17.4375,5.0
11-01-23 09:38:01,22.4375,16.875,5.5625
11-01-23 09:39:01,22.4375,16.8125,5.625
11-01-23 09:40:01,22.4375,16.9375,5.5
11-01-23 09:41:02,22.375,17.0,5.4375
11-01-23 09:42:01,22.375,17.125,5.25
11-01-23 09:43:01,22.375,17.25,5.125
11-01-23 09:44:01,22.375,17.375,5.0
11-01-23 09:45:01,22.375,17.5,4.875
11-01-23 09:46:01,22.375,17.625,4.75
11-01-23 09:47:01,22.375,17.6875,4.6875
11-01-23 09:48:02,22.375,17.875,4.5
11-01-23 09:49:01,22.375,17.9375,4.375
11-01-23 09:50:02,22.3125,18.0625,4.25
11-01-23 09:51:01,22.375,18.125,4.1875
11-01-23 09:52:01,22.375,17.125,5.1875
11-01-23 09:53:01,22.375,16.6875,5.6875
11-01-23 09:54:01,22.375,16.75,5.6875
11-01-23 09:55:01,22.375,16.8125,5.5625
11-01-23 09:56:01,22.375,16.9375,5.5
11-01-23 09:57:02,22.375,17.0625,5.3125
11-01-23 09:58:01,22.375,17.1875,5.125
11-01-23 09:59:01,22.375,17.3125,5.0625
11-01-23 10:00:01,22.375,16.9375,5.4375
11-01-23 10:01:01,22.375,16.5625,5.75
11-01-23 10:02:02,22.375,16.5625,5.8125
11-01-23 10:03:01,22.375,16.8125,5.5625
11-01-23 10:04:01,22.375,17.0,5.375
11-01-23 10:05:01,22.4375,17.1875,5.1875
11-01-23 10:06:01,22.4375,17.375,5.0625
11-01-23 10:07:01,22.4375,17.5,4.9375
11-01-23 10:08:01,22.4375,17.625,4.8125
11-01-23 10:09:01,22.5,17.75,4.6875
11-01-23 10:10:01,22.5,17.9375,4.625
11-01-23 10:11:02,22.5,18.0,4.5
11-01-23 10:12:01,22.4375,18.125,4.3125
11-01-23 10:13:01,22.5,17.75,4.75
11-01-23 10:14:01,22.5,17.5625,4.9375
11-01-23 10:15:01,22.5,17.5625,4.9375
11-01-23 10:16:01,22.5,17.75,4.8125
11-01-23 10:17:01,22.5,17.875,4.625
11-01-23 10:18:02,22.5625,18.0,4.5
11-01-23 10:19:01,22.5625,18.125,4.4375
11-01-23 10:20:02,22.5625,18.3125,4.3125
11-01-23 10:21:01,22.5,17.9375,4.5625
11-01-23 10:22:01,22.4375,17.25,5.25
11-01-23 10:23:01,22.25,17.1875,5.125
11-01-23 10:24:01,22.0,16.75,5.25
11-01-23 10:25:01,21.75,16.8125,5.0
11-01-23 10:26:01,21.4375,16.1875,4.6875
11-01-23 10:27:02,21.375,16.0625,5.25
11-01-23 10:28:01,21.125,16.0,5.125
11-01-23 10:29:01,21.0,16.1875,4.8125
11-01-23 10:30:01,21.25,16.625,4.6875
11-01-23 10:31:01,21.5,17.125,4.375
11-01-23 10:32:01,21.625,17.5,4.1875
11-01-23 10:33:01,21.8125,17.6875,4.0625
11-01-23 10:34:02,21.875,17.875,4.0
11-01-23 10:35:01,22.0,18.0,3.9375
11-01-23 10:36:01,22.0,18.125,3.9375
11-01-23 10:37:01,22.0625,18.25,3.8125
11-01-23 10:38:01,22.125,18.3125,3.8125
11-01-23 10:39:01,22.125,18.4375,3.75
11-01-23 10:40:01,22.1875,18.5,3.6875
11-01-23 10:41:02,22.1875,18.625,3.5625
11-01-23 10:42:01,22.1875,18.75,3.5
11-01-23 10:43:01,22.25,18.75,3.375
11-01-23 10:44:01,22.1875,18.875,3.375
11-01-23 10:45:01,22.25,18.9375,3.3125
11-01-23 10:46:01,22.25,19.0625,3.25
11-01-23 10:47:01,22.25,19.0625,3.1875
11-01-23 10:48:02,22.25,19.1875,3.0625
11-01-23 10:49:01,22.25,19.25,3.0
11-01-23 10:50:01,22.25,19.375,2.9375
11-01-23 10:51:01,22.25,19.375,2.875
11-01-23 10:52:01,22.25,19.5,2.8125
11-01-23 10:53:01,22.3125,19.5,2.75
11-01-23 10:54:01,22.25,19.5625,2.6875
11-01-23 10:55:02,22.3125,19.625,2.6875
11-01-23 10:56:01,22.3125,19.6875,2.625
11-01-23 10:57:01,22.3125,19.75,2.5625
11-01-23 10:58:01,22.3125,19.8125,2.5
11-01-23 10:59:01,22.3125,19.875,2.4375
11-01-23 11:00:02,22.3125,19.875,2.4375
11-01-23 11:01:01,22.3125,19.9375,2.3125
11-01-23 11:02:02,22.3125,20.0,2.3125
11-01-23 11:03:01,22.3125,20.0,2.25
11-01-23 11:04:01,22.3125,20.0625,2.25
11-01-23 11:05:01,22.3125,20.125,2.1875
11-01-23 11:06:01,22.3125,20.1875,2.1875
11-01-23 11:07:02,22.3125,20.1875,2.125
11-01-23 11:08:01,22.3125,20.25,2.0625
11-01-23 11:09:01,22.3125,20.3125,2.0
11-01-23 11:10:01,22.3125,20.3125,2.0
11-01-23 11:11:01,22.3125,20.3125,1.9375
11-01-23 11:12:01,22.3125,20.375,1.9375
11-01-23 11:13:01,22.3125,20.4375,1.875
11-01-23 11:14:02,22.3125,20.5,1.875
11-01-23 11:15:01,22.3125,20.5,1.8125
11-01-23 11:16:01,22.3125,20.5625,1.8125
11-01-23 11:17:01,22.3125,20.5625,1.75
11-01-23 11:18:01,22.3125,20.625,1.75
11-01-23 11:19:01,22.3125,20.625,1.6875
11-01-23 11:20:01,22.3125,20.625,1.6875
11-01-23 11:21:02,22.3125,20.6875,1.625
11-01-23 11:22:01,22.3125,20.75,1.625
11-01-23 11:23:01,22.3125,20.75,1.5625
11-01-23 11:24:01,22.3125,20.8125,1.5
11-01-23 11:25:01,22.3125,20.8125,1.5
11-01-23 11:26:01,22.3125,20.875,1.5
11-01-23 11:27:01,22.375,20.875,1.5
11-01-23 11:28:02,22.375,20.875,1.4375
11-01-23 11:29:01,22.375,20.9375,1.375
11-01-23 11:30:01,22.3125,20.9375,1.375
11-01-23 11:31:01,22.375,21.0,1.3125
11-01-23 11:32:01,22.375,21.0,1.3125
11-01-23 11:33:01,22.375,21.0,1.3125
11-01-23 11:34:01,22.375,21.0625,1.25
11-01-23 11:35:02,22.375,21.0625,1.25
11-01-23 11:36:01,22.375,21.125,1.3125
11-01-23 11:37:01,22.375,21.125,1.25
11-01-23 11:38:01,22.375,21.1875,1.25
11-01-23 11:39:01,22.375,21.1875,1.1875
11-01-23 11:40:01,22.375,21.1875,1.1875
11-01-23 11:41:01,22.375,21.25,1.1875
11-01-23 11:42:02,22.375,21.25,1.125
11-01-23 11:43:01,22.375,21.3125,1.125
11-01-23 11:44:01,22.375,21.3125,1.0625
11-01-23 11:45:01,22.375,21.3125,1.0625
11-01-23 11:46:01,22.375,21.3125,1.0625
11-01-23 11:47:01,22.375,21.3125,1.0625
11-01-23 11:48:01,22.375,21.375,1.0
11-01-23 11:49:02,22.375,21.375,1.0
11-01-23 11:50:01,22.375,21.375,1.0
11-01-23 11:51:01,22.375,21.4375,1.0
11-01-23 11:52:01,22.375,21.4375,0.9375
11-01-23 11:53:01,22.4375,21.5,0.9375
11-01-23 11:54:01,22.375,21.4375,0.9375
11-01-23 11:55:01,22.4375,21.5,0.9375
11-01-23 11:56:02,22.375,21.5,0.875
11-01-23 11:57:01,22.375,21.5,0.875
11-01-23 11:58:01,22.4375,21.5625,0.875
11-01-23 11:59:01,22.4375,21.5625,0.875
11-01-23 12:00:01,22.4375,21.5625,0.8125
11-01-23 12:01:01,22.4375,21.5625,0.875
11-01-23 12:02:01,22.4375,21.625,0.875
11-01-23 12:03:02,22.4375,21.625,0.8125
11-01-23 12:04:01,22.4375,21.625,0.8125
11-01-23 12:05:01,22.4375,21.625,0.8125
11-01-23 12:06:01,22.4375,21.6875,0.8125
11-01-23 12:07:01,22.4375,21.6875,0.75
11-01-23 12:08:02,22.4375,21.6875,0.75
11-01-23 12:09:01,22.4375,21.75,0.75
11-01-23 12:10:02,22.4375,21.6875,0.75
11-01-23 12:11:01,22.4375,21.75,0.75
11-01-23 12:12:01,22.4375,21.75,0.75
11-01-23 12:13:01,22.4375,21.75,0.75
11-01-23 12:14:01,22.4375,21.75,0.6875
11-01-23 12:15:01,22.4375,21.75,0.6875
11-01-23 12:16:01,22.4375,21.75,0.6875
11-01-23 12:17:02,22.4375,21.75,0.6875
11-01-23 12:18:01,22.4375,21.75,0.6875
11-01-23 12:19:01,22.4375,21.8125,0.6875
11-01-23 12:20:01,22.4375,21.8125,0.625
11-01-23 12:21:01,22.4375,21.8125,0.625
11-01-23 12:22:01,22.4375,21.8125,0.625
11-01-23 12:23:01,22.4375,21.8125,0.625
11-01-23 12:24:02,22.4375,21.8125,0.625
11-01-23 12:25:01,22.4375,21.875,0.5625
11-01-23 12:26:02,22.4375,21.875,0.625
11-01-23 12:27:01,22.4375,21.875,0.5625
11-01-23 12:28:01,22.4375,21.875,0.5625
11-01-23 12:29:01,22.4375,21.875,0.5625
11-01-23 12:30:01,22.4375,21.875,0.5625
11-01-23 12:31:02,22.4375,21.875,0.5625
11-01-23 12:32:01,22.4375,21.9375,0.5625
11-01-23 12:33:01,22.4375,21.9375,0.5625
11-01-23 12:34:01,22.4375,21.9375,0.5
11-01-23 12:35:01,22.4375,21.9375,0.5
11-01-23 12:36:01,22.4375,21.9375,0.5
11-01-23 12:37:01,22.4375,21.9375,0.5
11-01-23 12:38:02,22.4375,20.5625,1.8125
11-01-23 12:39:01,22.4375,18.1875,4.25
11-01-23 12:40:01,22.4375,17.5625,4.8125
11-01-23 12:41:01,22.375,17.4375,4.875
11-01-23 12:42:01,22.375,17.5,4.9375
11-01-23 12:43:01,22.375,17.5625,4.875
11-01-23 12:44:01,22.375,17.625,4.6875
11-01-23 12:45:02,22.375,17.4375,4.875
11-01-23 12:46:01,22.375,17.4375,4.875
11-01-23 12:47:02,22.3125,17.5625,4.75
11-01-23 12:48:01,22.3125,17.625,4.6875
11-01-23 12:49:01,22.3125,17.8125,4.5
11-01-23 12:50:01,22.3125,17.9375,4.375
11-01-23 12:51:01,22.3125,17.375,4.875
11-01-23 12:52:02,22.3125,16.875,5.375
11-01-23 12:53:01,22.3125,16.8125,5.5
11-01-23 12:54:01,22.3125,16.875,5.4375
11-01-23 12:55:01,22.25,17.0,5.3125
11-01-23 12:56:01,22.25,17.125,5.125
11-01-23 12:57:01,22.25,17.25,5.0
11-01-23 12:58:01,22.25,17.4375,4.875
11-01-23 12:59:02,22.25,17.5625,4.6875
11-01-23 13:00:01,22.25,17.625,4.625
11-01-23 13:01:01,22.25,17.75,4.5
11-01-23 13:02:01,22.25,17.875,4.375
11-01-23 13:03:01,22.25,18.0,4.25
11-01-23 13:04:01,22.25,18.0625,4.1875
11-01-23 13:05:01,22.25,18.1875,4.0625
11-01-23 13:06:02,22.25,18.3125,3.9375
11-01-23 13:07:01,22.3125,18.4375,3.875
11-01-23 13:08:02,22.25,18.5,3.75
11-01-23 13:09:01,22.3125,18.5625,3.75
11-01-23 13:10:01,22.3125,18.6875,3.5625
11-01-23 13:11:01,22.3125,18.8125,3.5
11-01-23 13:12:01,22.3125,18.875,3.4375
11-01-23 13:13:01,22.3125,18.9375,3.375
11-01-23 13:14:01,22.25,19.0625,3.25
11-01-23 13:15:02,22.3125,19.0625,3.1875
11-01-23 13:16:01,22.3125,19.125,3.1875
11-01-23 13:17:01,22.3125,19.25,3.125
11-01-23 13:18:01,22.3125,19.3125,3.0625
11-01-23 13:19:01,22.3125,19.375,2.9375
11-01-23 13:20:01,22.3125,19.4375,2.875
11-01-23 13:21:01,22.3125,19.5,2.8125
11-01-23 13:22:02,22.3125,19.5625,2.75
11-01-23 13:23:01,22.3125,19.625,2.6875
11-01-23 13:24:01,22.3125,19.6875,2.6875
11-01-23 13:25:01,22.3125,19.6875,2.5625
11-01-23 13:26:01,22.3125,19.75,2.5625
11-01-23 13:27:02,22.3125,19.8125,2.5
11-01-23 13:28:01,22.3125,19.875,2.5
11-01-23 13:29:01,22.3125,19.9375,2.4375
11-01-23 13:30:01,22.3125,20.0,2.375
11-01-23 13:31:01,22.3125,20.0,2.3125
11-01-23 13:32:01,22.3125,20.0625,2.3125
11-01-23 13:33:01,22.3125,20.0625,2.25
11-01-23 13:34:01,22.3125,20.125,2.25
11-01-23 13:35:01,22.3125,20.125,2.1875
11-01-23 13:36:02,22.3125,20.1875,2.125
11-01-23 13:37:01,22.3125,20.25,2.125
11-01-23 13:38:01,22.3125,20.25,2.0625
11-01-23 13:39:01,22.3125,20.3125,2.0
11-01-23 13:40:01,22.3125,20.3125,2.0
11-01-23 13:41:01,22.3125,20.375,1.9375
11-01-23 13:42:01,22.3125,20.4375,1.9375
11-01-23 13:43:01,22.3125,20.4375,1.875
11-01-23 13:44:01,22.3125,20.4375,1.875
11-01-23 13:45:01,22.3125,20.5,1.8125
11-01-23 13:46:01,22.3125,20.5,1.8125
11-01-23 13:47:01,22.3125,20.5625,1.75
11-01-23 13:48:02,22.3125,20.625,1.75
11-01-23 13:49:01,22.375,20.625,1.6875
11-01-23 13:50:01,22.3125,20.625,1.6875
11-01-23 13:51:01,22.3125,20.6875,1.625
11-01-23 13:52:01,22.3125,20.6875,1.625
11-01-23 13:53:01,22.3125,20.75,1.5625
11-01-23 13:54:01,22.3125,20.75,1.5625
11-01-23 13:55:02,22.3125,20.8125,1.5625
11-01-23 13:56:01,22.3125,20.8125,1.5
11-01-23 13:57:02,22.375,20.875,1.4375
11-01-23 13:58:01,22.3125,20.875,1.4375
11-01-23 13:59:01,22.375,20.9375,1.5
11-01-23 14:00:01,22.375,20.9375,1.375
11-01-23 14:01:01,22.375,20.9375,1.375
11-01-23 14:02:02,22.3125,20.9375,1.4375
11-01-23 14:03:01,22.375,21.0,1.3125
11-01-23 14:04:01,22.375,21.0,1.3125
11-01-23 14:05:01,22.375,21.0625,1.25
11-01-23 14:06:01,22.375,21.0625,1.3125
11-01-23 14:07:01,22.375,21.0625,1.3125
11-01-23 14:08:01,22.375,21.125,1.3125
11-01-23 14:09:02,22.375,21.125,1.25
11-01-23 14:10:01,22.375,21.1875,1.25
11-01-23 14:11:01,22.375,21.1875,1.1875
11-01-23 14:12:01,22.375,21.1875,1.125
11-01-23 14:13:01,22.375,21.1875,1.1875
11-01-23 14:14:02,22.375,21.25,1.1875
11-01-23 14:15:01,22.375,19.9375,2.4375
11-01-23 14:16:01,22.375,18.25,4.125
11-01-23 14:17:01,22.3125,17.8125,4.5
11-01-23 14:18:01,22.3125,17.75,4.625
11-01-23 14:19:01,22.3125,17.75,4.5625
11-01-23 14:20:01,22.3125,17.875,4.4375
11-01-23 14:21:02,22.25,17.9375,4.3125
11-01-23 14:22:01,22.25,18.0,4.3125
11-01-23 14:23:01,22.25,18.0625,4.1875
11-01-23 14:24:01,22.25,18.1875,4.0625
11-01-23 14:25:01,22.25,18.3125,3.9375
11-01-23 14:26:01,22.1875,18.375,3.8125
11-01-23 14:27:01,22.1875,18.5,3.75
11-01-23 14:28:02,22.1875,18.5625,3.625
11-01-23 14:29:01,22.1875,18.6875,3.5
11-01-23 14:30:01,22.1875,18.8125,3.4375
11-01-23 14:31:01,22.1875,18.875,3.375
11-01-23 14:32:01,22.1875,18.9375,3.25
11-01-23 14:33:01,22.1875,19.0,3.1875
11-01-23 14:34:01,22.1875,19.0625,3.125
11-01-23 14:35:02,22.1875,19.1875,3.0
11-01-23 14:36:01,22.1875,19.25,3.0
11-01-23 14:37:02,22.1875,19.25,2.875
11-01-23 14:38:01,22.1875,19.3125,2.875
11-01-23 14:39:01,22.1875,19.4375,2.8125
11-01-23 14:40:01,22.1875,19.5,2.75
11-01-23 14:41:01,22.1875,19.5,2.6875
11-01-23 14:42:02,22.1875,19.5625,2.625
11-01-23 14:43:01,22.1875,19.625,2.5625
11-01-23 14:44:01,22.1875,19.6875,2.5
11-01-23 14:45:01,22.1875,19.75,2.4375
11-01-23 14:46:01,22.1875,19.8125,2.375
11-01-23 14:47:01,22.1875,19.875,2.3125
11-01-23 14:48:01,22.1875,19.875,2.3125
11-01-23 14:49:02,22.1875,19.9375,2.25
11-01-23 14:50:01,22.1875,20.0,2.1875
11-01-23 14:51:02,22.1875,20.0,2.1875
11-01-23 14:52:01,22.1875,20.0625,2.125
11-01-23 14:53:01,22.1875,20.125,2.1875
11-01-23 14:54:01,22.1875,20.1875,2.0
11-01-23 14:55:01,22.1875,20.1875,2.0
11-01-23 14:56:01,22.1875,20.25,1.9375
11-01-23 14:57:01,22.25,20.25,1.875
11-01-23 14:58:02,22.25,20.3125,1.875
11-01-23 14:59:01,22.1875,20.375,1.875
11-01-23 15:00:01,22.25,20.375,1.875
11-01-23 15:01:01,22.25,20.4375,1.8125
11-01-23 15:02:01,22.25,20.4375,1.8125
11-01-23 15:03:01,22.25,20.5,1.8125
11-01-23 15:04:01,22.25,20.5,1.75
11-01-23 15:05:02,22.25,20.5625,1.6875
11-01-23 15:06:01,22.25,20.5625,1.6875
11-01-23 15:07:01,22.25,20.625,1.6875
11-01-23 15:08:01,22.25,20.625,1.625
11-01-23 15:09:01,22.25,20.6875,1.5625
11-01-23 15:10:01,22.25,20.6875,1.5625
11-01-23 15:11:01,22.25,20.75,1.5625
11-01-23 15:12:02,22.25,20.75,1.5
11-01-23 15:13:01,22.25,20.75,1.5
11-01-23 15:14:01,22.25,20.8125,1.4375
11-01-23 15:15:01,22.25,20.8125,1.4375
11-01-23 15:16:01,22.25,20.875,1.4375
11-01-23 15:17:01,22.25,20.875,1.375
11-01-23 15:18:01,22.25,20.875,1.375
11-01-23 15:19:01,22.3125,20.9375,1.3125
11-01-23 15:20:01,22.25,20.9375,1.3125
11-01-23 15:21:01,22.25,20.9375,1.3125
11-01-23 15:22:01,22.25,21.0,1.25
11-01-23 15:23:01,22.25,21.0,1.25
11-01-23 15:24:01,22.25,21.0,1.25
11-01-23 15:25:01,22.25,21.0625,1.25
11-01-23 15:26:02,22.3125,21.0625,1.25
11-01-23 15:27:01,22.3125,21.125,1.1875
11-01-23 15:28:01,22.3125,21.125,1.125
11-01-23 15:29:01,22.3125,21.125,1.1875
11-01-23 15:30:01,22.3125,21.1875,1.0625
11-01-23 15:31:01,22.3125,21.1875,1.125
11-01-23 15:32:01,22.3125,21.1875,1.125
11-01-23 15:33:02,22.3125,21.1875,1.125
11-01-23 15:34:01,22.3125,21.25,1.0625
11-01-23 15:35:02,22.3125,21.25,1.0625
11-01-23 15:36:01,22.3125,21.25,1.0625
11-01-23 15:37:01,22.3125,21.3125,1.0625
11-01-23 15:38:01,22.3125,21.3125,1.0
11-01-23 15:39:01,22.3125,21.3125,1.0
11-01-23 15:40:02,22.3125,21.375,1.0
11-01-23 15:41:01,22.3125,21.375,1.0
11-01-23 15:42:02,22.3125,21.3125,1.0
11-01-23 15:43:01,22.3125,19.5625,2.75
11-01-23 15:44:01,22.3125,18.9375,3.375
11-01-23 15:45:01,22.25,18.875,3.4375
11-01-23 15:46:01,22.1875,18.75,3.4375
11-01-23 15:47:02,22.1875,18.8125,3.4375
11-01-23 15:48:01,22.1875,18.9375,3.25
11-01-23 15:49:02,22.1875,19.0,3.1875
11-01-23 15:50:01,22.1875,19.125,3.125
11-01-23 15:51:01,22.1875,19.1875,3.0
11-01-23 15:52:01,22.1875,19.25,2.9375
11-01-23 15:53:01,22.1875,19.3125,2.875
11-01-23 15:54:01,22.1875,19.4375,2.8125
11-01-23 15:55:01,22.1875,19.5,2.75
11-01-23 15:56:02,22.1875,19.5625,2.625
11-01-23 15:57:01,22.1875,19.625,2.625
11-01-23 15:58:01,22.1875,19.6875,2.5
11-01-23 15:59:01,22.1875,19.75,2.4375
